year,date,decade,sample_window,headline,abstract,lead_paragraph,snippet,section,news_desk,type_of_material,document_type,word_count,keywords,url
2005,2005-05-01T05:00:00Z,2000s,May-Jun,ADVISORY: TRAVEL NOTES; Where Distance Is Par for the Course,"Andre Tolme, American engineer who golfed across Mongolia last summer, will lead first of five weeklong golf tours starting in Ulan Bator, Mongolia, starting June 10; photo (S)",,"Andre Tolme, American engineer who golfed across Mongolia last summer, will lead first of five weeklong golf tours starting in Ulan Bator, Mongolia, starting June 10; photo (S)",Travel,Travel Desk,News,article,303,"Mongolia; Ulan Bator (Mongolia); TOLME, ANDRE; Travel and Vacations; Golf",https://www.nytimes.com/2005/05/01/travel/advisory-travel-notes-where-distance-is-par-for-the-course.html
2005,2005-05-01T05:00:00Z,2000s,May-Jun,Book Review: 'The World Is Flat': The Wealth of Yet More Nations,"  THE WORLD IS FLAT   A Brief History   of the Twenty-First Century.   By Thomas L. Friedman.   488 pp. Farrar, Straus & Giroux. $27.50.  ",,"  THE WORLD IS FLAT   A Brief History   of the Twenty-First Century.   By Thomas L. Friedman.   488 pp. Farrar, Straus & Giroux. $27.50.  ",Books,Book Review Desk,Review,article,2530,"New York Times; Friedman, Thomas L; International Relations; International Trade and World Market; United States Economy; Books and Literature; Science and Technology; WORLD IS FLAT, THE: A BRIEF HISTORY OF THE TWENTY-FIRST CENTURY (BOOK)",https://www.nytimes.com/2005/05/01/books/review/book-review-the-world-is-flat-the-wealth-of-yet-more-nations.html
2005,2005-05-01T05:00:00Z,2000s,May-Jun,COUNTY LINES; The Sun Never Sets on Spano,"WESTCHESTER COUNTY is home to more than 900,000 people, each of whom has a story to tell. Here's mine: I am envious of Andy Spano, our county executive.    Let me explain. I was born and raised in Westchester, and have lived here for most of my adult life. On top of that, my job consists of reporting and writing about the county. For the most part this is thoroughly rewarding, but it does have its limitations, and you know exactly where they lie: to the south, it's Yonkers; to the north, North Salem; to the west, the Hudson; to the east, Long Island Sound. It's a big world out there, and a person can sometimes feel she doesn't get out much.  ",,"WESTCHESTER COUNTY is home to more than 900,000 people, each of whom has a story to tell. Here's mine: I am envious of Andy Spano, our county executive.    Let me explain. I was born and raised in Westchester, and have lived here for most of my adult life. On top of that, my job consists of reporting and writing about the county. For the most part this is thoroughly rewarding, but it does have its limitations, and you know exactly where they lie: to the south, it's Yonkers; to the north, North Salem; to the west, the Hudson; to the east, Long Island Sound. It's a big world out there, and a person can sometimes feel she doesn't get out much.  ",New York,Westchester Weekly Desk,News,article,707,,https://www.nytimes.com/2005/05/01/nyregion/county-lines-the-sun-never-sets-on-spano.html
2005,2005-05-01T05:00:00Z,2000s,May-Jun,Exporting Estée,"Shanghai  The three faces -- English, American, African-American -- press against one another in a sisterhood of pulchritude. They are the three graces, Estée Lauder's iconic model trio. The reason you are feeling so lost in translation is that you are seeing them on posters screaming down Nanking Road, the Fifth Avenue of Shanghai. Such is the interface between the quintessential American cosmetics company and the land of Confucius and Mao.   ",,"Shanghai  The three faces -- English, American, African-American -- press against one another in a sisterhood of pulchritude. They are the three graces, Estée Lauder's iconic model trio. The reason you are feeling so lost in translation is that you are seeing them on posters screaming down Nanking Road, the Fifth Avenue of Shanghai. Such is the interface between the quintessential American cosmetics company and the land of Confucius and Mao.   ",Magazine,Magazine Desk,News,article,992,"Shanghai (China); ESTEE LAUDER INCORPORATED; Lauder, Estee; Cosmetics and Toiletries",https://www.nytimes.com/2005/05/01/magazine/exporting-estee.html
2005,2005-05-01T05:00:00Z,2000s,May-Jun,Festival in San Francisco for U.N. Environment Day,Travel news from around the world.,,Travel news from around the world.,Travel,Travel,News,article,1336,,https://www.nytimes.com/2005/05/01/travel/festival-in-san-francisco-for-un-environment-day.html
2005,2005-05-01T05:00:00Z,2000s,May-Jun,"Kicks, Off Route 46","FOR a restaurant in a densely populated section of the nation's most densely populated state, the Fat Kat is about as far from the beaten track as you can get.    Its address is Main Street in this central Bergen County industrial town, just a block south of the pounding night-and-day traffic of Route 46, but it has never had much prospect of walk-in customers. In fact, if you're walking, you may want to give a wide berth to the place next door, surrounded by a chain-link fence with a ''Beware of Dog'' sign. Other neighbors include an automatic laundry, a hardware store and a miscellany of Depression-era frame houses.  ",,"FOR a restaurant in a densely populated section of the nation's most densely populated state, the Fat Kat is about as far from the beaten track as you can get.    Its address is Main Street in this central Bergen County industrial town, just a block south of the pounding night-and-day traffic of Route 46, but it has never had much prospect of walk-in customers. In fact, if you're walking, you may want to give a wide berth to the place next door, surrounded by a chain-link fence with a ''Beware of Dog'' sign. Other neighbors include an automatic laundry, a hardware store and a miscellany of Depression-era frame houses.  ",New York,New Jersey Weekly Desk,Review,article,1140,New Jersey; Restaurants,https://www.nytimes.com/2005/05/01/travel/kicks-off-route-46.html
2005,2005-05-01T05:00:00Z,2000s,May-Jun,Taiwan President's Ally to Carry Message to China,"President Chen Shui-bian of Taiwan said Sunday morning that he had called another prominent Taiwanese politician, James Soong, on Saturday night and asked him to carry a message to China's leaders during Mr. Soong's visit to China beginning later this week.    The president's decision to open any kind of dialogue with mainland China, even by sending messages through an informal intermediary, is another hint of possibly warming relations across the Taiwan Strait.  ",,"President Chen Shui-bian of Taiwan said Sunday morning that he had called another prominent Taiwanese politician, James Soong, on Saturday night and asked him to carry a message to China's leaders during Mr. Soong's visit to China beginning later this week.    The president's decision to open any kind of dialogue with mainland China, even by sending messages through an informal intermediary, is another hint of possibly warming relations across the Taiwan Strait.  ",World,Foreign Desk,News,article,747,China; Taiwan; Politics and Government,https://www.nytimes.com/2005/05/01/world/asia/taiwan-presidents-ally-to-carry-message-to-china.html
2005,2005-05-01T05:00:00Z,2000s,May-Jun,The Finicky Gourmet,Alexandra Jacob article on finicky eaters and trouble they are as dinner party guests (M),,Alexandra Jacob article on finicky eaters and trouble they are as dinner party guests (M),Magazine,T: Living Magazine,News,article,922,Los Angeles (Calif); Vegetarianism; Cooking and Cookbooks; Parties (Social); Dairy Products; Food,https://www.nytimes.com/2005/05/01/style/tmagazine/the-finicky-gourmet.html
2005,2005-05-01T05:00:00Z,2000s,May-Jun,The War We Could Have Won,"THE Vietnam War is universally regarded as a disaster for what it did to the American and Vietnamese people. However, 30 years after the war's end, the reasons for its outcome remain a matter of dispute.     The most popular explanation among historians and journalists is that the defeat was a result of American policy makers' cold-war-driven misunderstanding of North Vietnam's leaders as dangerous Communists. In truth, they argue, we were fighting a nationalist movement with great popular support. In this view, ''our side,'' South Vietnam, was a creation of foreigners and led by a corrupt urban elite with no popular roots. Hence it could never prevail, not even with a half-million American troops, making the war ''unwinnable.''   ",,"THE Vietnam War is universally regarded as a disaster for what it did to the American and Vietnamese people. However, 30 years after the war's end, the reasons for its outcome remain a matter of dispute.     The most popular explanation among historians and journalists is that the defeat was a result of American policy makers' cold-war-driven misunderstanding of North Vietnam's leaders as dangerous Communists. In truth, they argue, we were fighting a nationalist movement with great popular support. In this view, ''our side,'' South Vietnam, was a creation of foreigners and led by a corrupt urban elite with no popular roots. Hence it could never prevail, not even with a half-million American troops, making the war ''unwinnable.''   ",Opinion,Editorial Desk,Op-Ed,article,1097,"Vietnam; Nixon, Richard Milhous; Kissinger, Henry A; United States Armament and Defense",https://www.nytimes.com/2005/05/01/opinion/the-war-we-could-have-won.html
2005,2005-05-01T05:00:00Z,2000s,May-Jun,Unmentioned Energy Fix: A 55 M.P.H. Speed Limit,"President Bush made it clear last week that he sees no quick fixes to the nation's energy woes. The problem has been long in coming, the argument goes, and so will the solutions. But if history is any guide, there is one thing he could do immediately: bring back the 55 miles-per-hour speed limit.     It has been done before. Along with record oil and gasoline prices, improvements in fuel efficiency and a lasting economic recession, speed limits helped curb fuel consumption for the first time in American postwar history between 1974 and 1984.   ",,"President Bush made it clear last week that he sees no quick fixes to the nation's energy woes. The problem has been long in coming, the argument goes, and so will the solutions. But if history is any guide, there is one thing he could do immediately: bring back the 55 miles-per-hour speed limit.     It has been done before. Along with record oil and gasoline prices, improvements in fuel efficiency and a lasting economic recession, speed limits helped curb fuel consumption for the first time in American postwar history between 1974 and 1984.   ",U.S.,National Desk,News,article,1321,GAS (FUEL); United States Economy; Oil (Petroleum) and Gasoline; Roads and Traffic,https://www.nytimes.com/2005/05/01/business/unmentioned-energy-fix-a-55-mph-speed-limit.html
